date,nav
2020-12-23,150.84452867147365
2020-12-24,151.63454091130689
2020-12-28,152.43372365504328
2020-12-29,152.36174736627694
2020-12-30,152.98648319999725
2020-12-31,153.90292500787896
2021-01-04,152.63422036446164
2021-01-05,154.10823072998068
2021-01-06,153.49657967544445
2021-01-07,154.95032513301254
2021-01-08,154.88345309845127
2021-01-11,153.64559833512536
2021-01-12,154.36178076498183
2021-01-13,155.03692507269128
2021-01-14,154.43572167219966
2021-01-15,152.94126258491187
2021-01-19,154.33685309552672
2021-01-20,156.5528390937369
2021-01-21,156.29831035076913
2021-01-22,155.30979124529102
2021-01-25,156.72538342714827
2021-01-26,156.41284433669406
2021-01-27,153.17359896152547
2021-01-28,153.89530761828777
2021-01-29,151.12716306350302
2021-02-01,154.06526166186907
2021-02-02,155.01999119876297
2021-02-03,154.7994558693733
2021-02-04,155.36402203711265
2021-02-05,155.80409363840965
2021-02-08,157.66482818201604
2021-02-09,157.86821457673403
2021-02-10,158.32660353640108
2021-02-11,157.78436590174238
2021-02-12,157.8593240471237
2021-02-16,156.88865508465915
2021-02-17,157.10687680210577
2021-02-18,156.25169373666924
2021-02-19,155.3070520182626
2021-02-22,155.34578216233848
2021-02-23,155.39012979592087
2021-02-24,156.63875022653053
2021-02-25,152.1996259722198
2021-02-26,152.2302070161379
2021-03-01,153.58530747669985
2021-03-02,153.03549168484795
2021-03-03,150.9317972129565
2021-03-04,149.49894231691312
2021-03-05,152.24462120770616
2021-03-08,150.4909745300688
2021-03-09,153.42197795207878
2021-03-10,154.4466494663681
2021-03-11,155.52064488416983
2021-03-12,154.70186285266428
2021-03-15,155.60844166613853
2021-03-16,155.21556574048165
2021-03-17,155.47844179959753
2021-03-18,152.05547554414224
2021-03-19,152.76539366104225
2021-03-22,153.97155096061752
2021-03-23,152.49173467243597
2021-03-24,153.065516168055
2021-03-25,152.55218239895746
2021-03-26,154.777415662479
2021-03-29,153.97512880590205
2021-03-30,153.0360627049307
2021-03-31,153.75007419320414
2021-04-01,156.4044287953547
2021-04-05,157.22422641967754
2021-04-06,157.89784689017677
2021-04-07,157.66269352544285
2021-04-08,159.00167639930564
2021-04-09,159.28273300831336
2021-04-12,159.0843693079247
2021-04-13,160.23184259361412
2021-04-14,160.3349043451184
2021-04-15,162.9270370639923
2021-04-16,163.1297776438885
2021-04-19,162.42222402563382
2021-04-20,161.8871207541613
2021-04-21,163.18842394866743
2021-04-22,162.440826075416
2021-04-23,163.53593188022583
2021-04-26,164.0325539935441
2021-04-27,163.85160585003362
2021-04-28,163.98221449539054
2021-04-29,164.71416332062685
2021-04-30,163.57620361449733
2021-05-03,164.65269118851626
2021-05-04,164.3440127668947
2021-05-05,164.67953702998298
2021-05-06,166.56551499517244
2021-05-07,167.83724298093003
2021-05-10,165.92419576155328
2021-05-11,164.73656969706718
2021-05-12,160.93258931751987
2021-05-13,162.02587226303248
2021-05-14,165.08182744079113
2021-05-17,165.33691879706268
2021-05-18,163.999982646937
2021-05-19,162.9131389392448
2021-05-20,164.63196582094514
2021-05-21,165.00434435904953
2021-05-24,166.99999847839882
2021-05-25,167.33010208334508
2021-05-26,167.5589761805853
2021-05-27,167.8479776953194
2021-05-28,168.0720709432637
2021-06-01,168.33703473320054
2021-06-02,168.98457956217388
2021-06-03,167.3845017151487
2021-06-04,170.02564795975923
2021-06-07,169.92691150922442
2021-06-08,170.482446956563
2021-06-09,170.50858289878758
2021-06-10,171.73685369237
2021-06-11,171.3916354031436
2021-06-14,170.9890777229243
2021-06-15,170.42140121228303
2021-06-16,168.80351357963823
2021-06-17,167.78057055409613
2021-06-18,166.98848282252558
2021-06-21,168.88522417230703
2021-06-22,169.63912657990724
2021-06-23,169.48648507119333
2021-06-24,170.4891413687816
2021-06-25,170.46569377310914
2021-06-28,171.26603454968065
2021-06-29,171.16177201252057
2021-06-30,171.9109185563356
2021-07-01,173.06296292537036
2021-07-02,174.92230332291294
2021-07-06,174.50693915613385
2021-07-07,175.20758804500448
2021-07-08,174.32623392610807
2021-07-09,175.78906813464044
2021-07-12,176.32227502055702
2021-07-13,175.7758231838246
2021-07-14,176.51294910746165
2021-07-15,176.32410667726273
2021-07-16,174.62816855837073
2021-07-19,172.18289238668493
2021-07-20,174.33205527062094
2021-07-21,175.61290752418594
2021-07-22,176.707007843599
2021-07-23,178.0401108615906
2021-07-26,178.48903983692924
2021-07-27,178.17446821193394
2021-07-28,178.41571088812177
2021-07-29,179.617847388719
2021-07-30,178.63021327443062
2021-08-02,178.24169614092108
2021-08-03,179.5062772858277
2021-08-04,178.3017943921405
2021-08-05,179.35798376340796
2021-08-06,177.93073037104506
2021-08-09,176.6577995929556
2021-08-10,177.15399597217586
2021-08-11,178.20894130946184
2021-08-12,178.51494079322424
2021-08-13,179.82482610992406
2021-08-16,180.35996081725153
2021-08-17,178.90012327540703
2021-08-18,176.93517263251357
2021-08-19,177.0055336795235
2021-08-20,177.60140268330227
2021-08-23,180.32831294949602
2021-08-24,180.97878400098148
2021-08-25,181.047732825063
2021-08-26,180.04406273381016
2021-08-27,182.6100970969915
2021-08-30,183.40056392076423
2021-08-31,182.7689314175049
2021-09-01,182.77948110136757
2021-09-02,183.83946994144594
2021-09-03,183.69714674603074
2021-09-07,181.74083899126867
2021-09-08,182.00454181418917
2021-09-09,181.75489662243007
2021-09-10,180.28947089860748
2021-09-13,181.32026656385412
2021-09-14,181.18546807636974
2021-09-15,182.7471393662625
2021-09-16,181.4088308511704
2021-09-17,179.2530218490145
2021-09-20,176.9816737297402
2021-09-21,176.95894620146905
2021-09-22,179.08735797096853
2021-09-23,180.0987794597628
2021-09-24,180.0540082954644
2021-09-27,179.9156897716936
2021-09-28,175.3509565648664
2021-09-29,175.60673732553406
2021-09-30,174.74814414692162
2021-10-01,177.4324693122573
2021-10-04,176.10038510302536
2021-10-05,177.4034309589785
2021-10-06,177.75305552538188
2021-10-07,178.6769277530577
2021-10-08,178.14562262322144
2021-10-11,177.19099337291107
2021-10-12,177.77338304492682
2021-10-13,179.72064829419864
2021-10-14,182.80836752866225
2021-10-15,183.25848652298464
2021-10-18,183.58829215714448
2021-10-19,184.22479580360607
2021-10-20,185.20080368493169
2021-10-21,184.9590644903784
2021-10-22,185.73704116483393
2021-10-25,186.9264249527979
2021-10-26,187.2354000126456
2021-10-27,187.00568349266365
2021-10-28,188.40130727527122
2021-10-29,188.29776496977325
2021-11-01,188.62471896497266
2021-11-02,189.47005265461644
2021-11-03,188.7567725727951
2021-11-04,190.29629598761426
2021-11-05,192.63066979448854
2021-11-08,193.09206061824648
2021-11-09,193.66224297810518
2021-11-10,191.57578888569017
2021-11-11,192.03040662026714
2021-11-12,193.0668769693154
2021-11-15,192.40137619372237
2021-11-16,192.55477389635294
2021-11-17,192.7036756653595
2021-11-18,193.38305312058304
2021-11-19,192.79263047808232
2021-11-22,190.9424653681633
2021-11-23,190.6489965239608
2021-11-24,191.75551610111904
2021-11-26,187.5008677414984
2021-11-29,188.88140906116337
2021-11-30,185.42785811188392
2021-12-01,183.89438276822636
2021-12-02,186.34510210285063
2021-12-03,185.91770341525734
2021-12-06,187.46659471129686
2021-12-07,190.93172143052553
2021-12-08,190.90516011442176
2021-12-09,189.42636820720077
2021-12-10,191.30828314646172
2021-12-13,190.55481808724196
2021-12-14,188.63900707941815
2021-12-15,191.01809925748097
2021-12-16,190.40522109272501
2021-12-17,188.80929318847524
2021-12-20,186.32086606769283
2021-12-21,189.49482701464595
2021-12-22,192.09358549738062
2021-12-23,192.9459027896357
2021-12-27,195.8455659845296
2021-12-28,195.23882636853202
2021-12-29,195.03174210962027
2021-12-30,195.20683964606263
2021-12-31,195.12846754397003
2022-01-03,194.1382829140587
2022-01-04,194.57438377125717
2022-01-05,190.80541559583068
2022-01-06,190.33841446935543
2022-01-07,189.6492539815372
2022-01-10,189.61534590996274
2022-01-11,192.48992579298815
2022-01-12,193.08966172456434
2022-01-13,190.80300718633455
2022-01-14,190.30700384808335
2022-01-18,186.8717208464272
2022-01-19,186.40685850587718
2022-01-20,184.69836557213557
2022-01-21,181.9948226316276
2022-01-24,182.47822112142705
2022-01-25,180.860447263121
2022-01-26,179.24200763508912
2022-01-27,178.78639703719364
2022-01-28,182.52496141754403
2022-01-31,185.43750648628543
2022-02-01,185.71320121465493
2022-02-02,186.7758263059213
2022-02-03,184.83536900664953
2022-02-04,184.96075131164554
2022-02-07,185.12018326419812
2022-02-08,185.460916344186
2022-02-09,187.8965127008552
2022-02-10,184.44520897070717
2022-02-11,184.76686809410876
2022-02-14,184.22710816558225
2022-02-15,184.08660242049382
2022-02-16,185.13560545738255
2022-02-17,184.2806898435184
2022-02-18,184.32430354917616
2022-02-22,184.04575096974668
2022-02-23,181.92529432166583
2022-02-24,183.66723087938814
2022-02-25,185.16424911053818
2022-02-28,187.65542247030524
2022-03-01,189.69929095638153
2022-03-02,190.82441425829086
2022-03-03,191.94332130174786
2022-03-04,195.13883566490424
2022-03-07,193.04127691918035
2022-03-08,193.92030372796194
2022-03-09,190.6751486548083
2022-03-10,188.74061228179562
2022-03-11,187.9855532607268
2022-03-14,184.84559299593127
2022-03-15,185.00031785427987
2022-03-16,187.23394234987487
2022-03-17,188.16943259534693
2022-03-18,189.3860386578537
2022-03-21,188.4533625196812
2022-03-22,188.67789896845542
