date,regime_hmm,regime_composite,w_SPY,w_TLT,w_GLD,w_PDBC,gross_exposure,target_vol,realized_port_vol,nav,daily_return,rebalanced,turnover,cost,p_risk_on,p_neutral,p_risk_off
2022-02-28,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.1335574509831912,187.65542247030524,0.013453857165914835,False,0.0,0.0,0.9998809453216986,0.00011905467856323566,4.06336698834924e-157
2022-03-01,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.13313563293586658,189.69929095638153,0.010891603659359832,False,0.0,0.0,0.9999692163409943,3.078365862604386e-05,1.3487796756046748e-152
2022-03-02,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.13907633094568952,190.82441425829086,0.005931088599419283,False,0.0,0.0,0.9998369700837544,0.00016302991625662203,1.7057229082916492e-153
2022-03-03,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.14090929852430475,191.94332130174786,0.0058635423973712325,False,0.0,0.0,0.998664641084406,0.0013353589164264215,3.584886223069481e-168
2022-03-04,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.1382750555351869,195.13883566490424,0.0166482185547513,False,0.0,0.0,0.9997217087368921,0.00027829126302550606,2.3743943620061336e-165
2022-03-07,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.1359502554721852,193.04127691918035,-0.010749058425898603,False,0.0,0.0,0.9996373830449125,0.00036261695559308444,1.2142170625425339e-166
2022-03-08,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.14626901286261274,193.92030372796194,0.004553569178624832,False,0.0,0.0,0.994466105774582,0.005533894224860418,1.6824529328363116e-175
2022-03-09,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.14826066105626434,190.6751486548083,-0.016734478085936026,False,0.0,0.0,0.7118485621333509,0.2881514378658936,4.0592026410574213e-159
2022-03-10,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.14474730072652522,188.74061228179562,-0.010145718446586455,False,0.0,0.0,0.0836241175456866,0.9163758824536687,3.1863712202718477e-165
2022-03-11,RISK_ON,RISK_OFF,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441,1.5,0.15,0.15682073062456897,187.9855532607268,-0.004000511664874253,False,0.0,0.0,0.19058558624776556,0.809414413752297,6.399969972275921e-158
2022-03-14,NEUTRAL,RISK_OFF,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503,0.9899731092404955,0.1,0.1,184.84559299593127,-0.016390585805058165,True,0.625228087423687,0.0003126140437118435,0.17265143009151762,0.8273485699078401,4.167076372127485e-162
2022-03-15,NEUTRAL,RISK_OFF,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503,0.9899731092404955,0.1,0.09793703324032073,185.00031785427987,0.0008370492141081022,False,0.0,0.0,0.015284743099520137,0.9847152569002965,8.810147378007296e-169
2022-03-16,NEUTRAL,RISK_OFF,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503,0.9899731092404955,0.1,0.11472250279403329,187.23394234987487,0.0120736251780624,False,0.0,0.0,0.006399287147904796,0.9936007128528106,1.4098689993004286e-179
2022-03-17,NEUTRAL,RISK_OFF,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503,0.9899731092404955,0.1,0.11126074162120542,188.16943259534693,0.004996371030440308,False,0.0,0.0,0.40118039431155456,0.5988196056882154,7.866228190059174e-172
2022-03-18,NEUTRAL,RISK_OFF,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503,0.9899731092404955,0.1,0.11748548752248993,189.3860386578537,0.006465481910247721,False,0.0,0.0,0.9905894214968437,0.00941057850277475,2.709348709221868e-161
2022-03-21,NEUTRAL,RISK_OFF,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503,0.9899731092404955,0.1,0.1154880406965536,188.4533625196812,-0.0049247354492560225,False,0.0,0.0,0.9999148625420903,8.513745796845592e-05,2.1538407150702023e-165
2022-03-22,RISK_ON,RISK_OFF,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.15,188.67789896845542,0.0014045481139431252,True,0.4261570670019626,0.0002130785335009813,0.999989864615122,1.0135384701348816e-05,3.1069013255127376e-161
2022-03-23,RISK_ON,RISK_OFF,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.14550580198093235,189.45674341977892,0.004127905046545383,False,0.0,0.0,0.9999949345184235,5.065481682648655e-06,4.685716122652075e-166
2022-03-24,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.14116808923375582,190.9492090990245,0.007877606530682946,False,0.0,0.0,0.9999945155564421,5.484443867784408e-06,4.392166256285887e-161
2022-03-25,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.1377291958111007,190.7138962265024,-0.001232332271143736,False,0.0,0.0,0.999993694278473,6.305722327437598e-06,1.0357430285863394e-161
2022-03-28,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13692641937240246,190.37646185872538,-0.0017693223957643044,False,0.0,0.0,0.9999882331195472,1.176687998384303e-05,1.6974519672060297e-164
2022-03-29,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13284731720667634,192.27199220803098,0.009956747440301925,False,0.0,0.0,0.9999938600383078,6.139962412936728e-06,1.3271103224879486e-166
2022-03-30,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.12901967873685663,192.73608149866794,0.0024137123941318107,False,0.0,0.0,0.9999974965571213,2.5034426908728976e-06,1.5021886401795644e-174
2022-03-31,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.1308804273944774,190.65972116943857,-0.01077307535301186,False,0.0,0.0,0.9999953730146169,4.6269849865764155e-06,7.006902041495303e-171
2022-04-01,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.12722608177927552,191.01435012953687,0.0018600098538019655,False,0.0,0.0,0.9999915085806059,8.491418770856212e-06,7.483360491842892e-173
2022-04-04,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.130388862457645,192.2679632916245,0.006562926613825156,False,0.0,0.0,0.999993053483675,6.946517097262317e-06,1.4789711430221106e-170
2022-04-05,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.12662119944743438,189.04957444165058,-0.016739080161224815,False,0.0,0.0,0.9999370894437386,6.291055663689629e-05,7.356846456649002e-167
2022-04-06,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.1253446372048277,187.3748615714936,-0.008858591060589185,False,0.0,0.0,0.9959971249154329,0.004002875083684585,2.9739870517600526e-163
2022-04-07,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13810610327768943,187.76925268846287,0.0021048240605039247,False,0.0,0.0,0.9753283695641642,0.024671630435387424,1.670050501320029e-176
2022-04-08,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13830192581654413,187.37290076747635,-0.00211084570722614,False,0.0,0.0,0.9069303927414416,0.09306960725933543,3.7835569058139435e-171
2022-04-11,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.1343339000482916,184.56712453318823,-0.014974290427248124,False,0.0,0.0,0.9978161434257178,0.0021838565734359165,1.1957664702645374e-183
2022-04-12,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13050782236948688,184.97196812723936,0.002193476195043328,False,0.0,0.0,0.999637001168451,0.0003629988315265808,2.2134751628853837e-182
2022-04-13,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13950646410840795,187.03892186244136,0.011174416081144776,False,0.0,0.0,0.9990847896298238,0.0009152103693782828,2.132399444292047e-180
2022-04-14,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13551144202808052,184.5498982660891,-0.013307516807559592,False,0.0,0.0,0.999559315450401,0.00044068454931344076,7.541811126124763e-185
2022-04-18,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13829593579016963,184.6830972613679,0.0007217505754825425,False,0.0,0.0,0.9999911562927057,8.843707617794282e-06,8.122555813459874e-192
2022-04-19,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.14388183988362244,184.96546388029068,0.0015289250782013313,False,0.0,0.0,0.9999975694547608,2.430545070956184e-06,4.208529611095973e-201
2022-04-20,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.1395259301705618,186.1906388812433,0.006623804115916142,False,0.0,0.0,0.9999983666925496,1.6333071367601582e-06,5.397586433470556e-208
2022-04-21,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13538134187904577,183.8757658631769,-0.012432810972537086,False,0.0,0.0,0.9999980786615464,1.9213376418450824e-06,5.971811852795845e-198
2022-04-22,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13371428504221672,179.65259160966158,-0.0229675413379804,False,0.0,0.0,0.9999988221959599,1.1778036206891566e-06,2.1288481591705833e-193
2022-04-25,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.13846976819008605,179.96170603966422,0.0017206232720218912,False,0.0,0.0,0.999990240059895,9.759940632124987e-06,6.590734389113566e-191
2022-04-26,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.16183154462635668,177.62491282858284,-0.012984946978477562,False,0.0,0.0,0.9998354599751136,0.0001645400254554226,2.4782353883528827e-169
2022-04-27,RISK_ON,RISK_ON,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.1570336158717238,177.10391882264256,-0.0029331133659334383,False,0.0,0.0,0.9998646889002328,0.00013531109886895373,2.6232305125791177e-174
2022-04-28,RISK_ON,RISK_OFF,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.16076288625385873,180.27881310889484,0.017926730855863913,False,0.0,0.0,0.9234107162157145,0.07658928378438558,4.174648775776131e-158
2022-04-29,RISK_ON,RISK_OFF,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.15629250426956592,175.3416270124663,-0.027386391175352968,False,0.0,0.0,0.5925556664749927,0.40744433352450393,1.5533857797258226e-156
2022-05-02,RISK_ON,RISK_OFF,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697,1.2432077505482433,0.15,0.16647310456628714,174.67799638805295,-0.003784786509173644,False,0.0,0.0,0.4054488065393745,0.5945511934604301,6.721772006743105e-148
2022-05-03,RISK_ON,RISK_OFF,0.42884965589716767,0.2551084216453712,0.26302433210732273,0.1319562105388566,1.0789386201887181,0.15,0.14999999999999997,175.02914834977537,0.0021555379335750618,True,0.2905126710584401,0.00014525633552922004,0.04785685986644953,0.9521431401326981,5.478419595409565e-119
2022-05-04,NEUTRAL,RISK_OFF,0.2098151787787891,0.2985954256379466,0.2167527538591525,0.061737553345204164,0.7869009116210923,0.1,0.10000000000000002,177.1227718015788,0.012151076096963684,True,0.37901171655277666,0.00018950585827638832,0.09212714006456109,0.9078728599353361,2.4000156151143406e-119
2022-05-05,NEUTRAL,RISK_OFF,0.2098151787787891,0.2985954256379466,0.2167527538591525,0.061737553345204164,0.7869009116210923,0.1,0.09743530168916907,174.1610442732059,-0.016721325543001188,False,0.0,0.0,0.3898885433028089,0.6101114566973611,6.878349024424169e-120
2022-05-06,NEUTRAL,RISK_OFF,0.2098151787787891,0.2985954256379466,0.2167527538591525,0.061737553345204164,0.7869009116210923,0.1,0.10537906948524112,173.26721827589125,-0.005132180971035691,False,0.0,0.0,0.7624095399339774,0.23759046006606213,1.8100917110127e-117
2022-05-09,NEUTRAL,RISK_OFF,0.16255200064816452,0.24836060536182802,0.19840232396579738,0.05218577151855594,0.6615007014943459,0.1,0.09999999999999999,171.84002726623245,-0.008174236020882268,True,0.12540021012674651,6.270010506337326e-05,0.8284133925608231,0.17158660743836435,2.8264677896955944e-100
2022-05-10,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.15,171.79317221942333,-0.00010722292774218074,True,0.3308874705690447,0.00016544373528452235,0.9536134095250068,0.04638659047488291,2.4019620081539855e-104
2022-05-11,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.16233066853673192,172.33535830289765,0.0031560397684596052,False,0.0,0.0,0.8710327933215576,0.1289672066789107,6.169223433889788e-100
2022-05-12,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.15738621779143191,171.69741933045958,-0.0037017300379926384,False,0.0,0.0,0.9452295234620159,0.054770476538408705,2.648777857227431e-100
2022-05-13,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.15304595447631641,172.5507023675102,0.004969690519391856,False,0.0,0.0,0.9946242843302306,0.005375715669116531,1.5248558434506928e-107
2022-05-16,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14909108127383616,172.96017411053913,0.0023730517315241166,False,0.0,0.0,0.9996698984072846,0.0003301015936193519,3.7277971579843105e-105
2022-05-17,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14576405168221498,173.37515343833206,0.0023992767695049785,False,0.0,0.0,0.9999202504210465,7.974957946569155e-05,6.863483304031165e-98
2022-05-18,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14161749629175188,171.19862377902408,-0.012553873009734139,False,0.0,0.0,0.9999703988066562,2.9601193179489275e-05,5.586588090272288e-100
2022-05-19,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13759440941522416,171.74412663135985,0.003186374050762709,False,0.0,0.0,0.9999777832993946,2.2216700165545454e-05,1.129316082286393e-96
2022-05-20,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14256658502455039,172.26821634376606,0.003051572840864196,False,0.0,0.0,0.999942983076185,5.7016923923944205e-05,5.279161472998053e-85
2022-05-23,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13876348205902206,173.1229920670904,0.004961888742254159,False,0.0,0.0,0.9999750547141054,2.4945285924679748e-05,6.2246307780639125e-83
2022-05-24,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1350536393746942,173.67572825624444,0.003192737039455972,False,0.0,0.0,0.9999867009093886,1.329908996711398e-05,1.458707950345335e-84
2022-05-25,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1322996329751707,174.26302494399852,0.0033815703187237856,False,0.0,0.0,0.9999800876721398,1.9912328376670784e-05,2.2180850680309275e-85
2022-05-26,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12884718961780953,175.5201895809677,0.007214178896373297,False,0.0,0.0,0.9999802364534264,1.9763546758148797e-05,2.558496765692034e-84
2022-05-27,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1256031284279274,177.45851252002976,0.011043304725738867,False,0.0,0.0,0.9999668912920681,3.310870746698972e-05,9.963654175067057e-90
2022-05-31,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12489503451812763,175.72575108868946,-0.009764318469336404,False,0.0,0.0,0.9998101826118375,0.00018981738892533318,5.753387654454123e-85
2022-06-01,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12832682637144582,175.57366053674176,-0.0008654995127660142,False,0.0,0.0,0.99986386758157,0.00013613241812363382,6.278341171675477e-84
2022-06-02,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13016071729911083,177.7292549164305,0.012277435995233862,False,0.0,0.0,0.9996740410513953,0.0003259589484353633,4.0519535419023935e-94
2022-06-03,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1262423798690471,176.39564522073422,-0.007503602579796773,False,0.0,0.0,0.9999045064483222,9.549355172144608e-05,2.479851943291335e-94
2022-06-06,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13122627759126554,175.82334041174954,-0.0032444384228903908,False,0.0,0.0,0.9998692970206728,0.00013070297997072283,1.0771452013116601e-90
2022-06-07,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13058939067525469,177.22962066919055,0.007998256967179183,False,0.0,0.0,0.9999910182781149,8.981721683338121e-06,4.1724112354836904e-97
2022-06-08,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1272543866192863,176.36873244580752,-0.004857473711970093,False,0.0,0.0,0.9999916940213802,8.305977912356477e-06,1.2404438489641568e-109
2022-06-09,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12720311750661825,174.89611732171758,-0.00834963830418439,False,0.0,0.0,0.9999855222588236,1.4477741197872742e-05,3.0784210555748693e-106
2022-06-10,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12478665656689755,173.17458699463265,-0.009843159204719315,False,0.0,0.0,0.9999935320893187,6.467910650449388e-06,3.1185852612528986e-117
2022-06-13,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12537247302201357,168.36186450782182,-0.027791159028200847,False,0.0,0.0,0.9999926513643808,7.348635148793596e-06,5.510267654762294e-111
2022-06-14,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1276535452650648,167.21760339372196,-0.006796438833965833,False,0.0,0.0,0.9999793066557837,2.0693344480543384e-05,5.574458534622675e-105
2022-06-15,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.165490439741663,169.21387773491597,0.011938182946526741,False,0.0,0.0,0.9950670972756348,0.004932902724027838,1.938912852951077e-92
2022-06-16,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1626311156886501,168.04643869884032,-0.006899192026699687,False,0.0,0.0,0.9991101062587942,0.0008898937411343991,2.400188642140095e-93
2022-06-17,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1642673837682548,167.22373485882574,-0.0048956933951392065,False,0.0,0.0,0.9999128776844852,8.712231596629367e-05,5.042196674541943e-89
2022-06-21,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.16165318037599724,167.91984239097388,0.004162731640552165,False,0.0,0.0,0.9999199694714761,8.003052869940459e-05,7.254493365148525e-91
2022-06-22,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1579249107506068,168.58789301014107,0.00397838998450065,False,0.0,0.0,0.9999521959074257,4.780409226699845e-05,1.8064638787836183e-109
2022-06-23,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1539090225337177,168.79418975350836,0.0012236747235157316,False,0.0,0.0,0.9999605949757634,3.940502353488415e-05,6.198703051487751e-105
2022-06-24,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14998030907718274,170.34305647717426,0.009176066581010238,False,0.0,0.0,0.9999955622959774,4.437703582890375e-06,1.1088081526337248e-106
2022-06-27,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14548202028838092,169.77985208806834,-0.003306294960026117,False,0.0,0.0,0.9999945512357242,5.448763809592465e-06,9.95347313844754e-105
2022-06-28,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14530277269468186,168.83046988345296,-0.005591842571066114,False,0.0,0.0,0.9999514960976859,4.850390206083882e-05,3.1002293120158582e-99
2022-06-29,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.14146543737202144,169.00859757008504,0.0010550683579512346,False,0.0,0.0,0.9999831372791282,1.686272127231484e-05,1.5843916486391395e-100
2022-06-30,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13891971767186334,167.94785407049142,-0.006276269461106815,False,0.0,0.0,0.9999946476434609,5.3523571734664875e-06,4.0569987575150944e-107
2022-07-01,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13474556861724762,168.98557044130385,0.006178801012705392,False,0.0,0.0,0.9999899602875425,1.003971269327741e-05,4.092022374320372e-116
2022-07-05,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1329628235366138,167.2336996039239,-0.010366984783404535,False,0.0,0.0,0.9999698575406915,3.0142459145134206e-05,1.6415798029467706e-117
2022-07-06,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13110947770415327,165.8948781934184,-0.008005691518374405,False,0.0,0.0,0.9999890224628412,1.0977536427341039e-05,3.9407674069842213e-109
2022-07-07,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13374117154334736,167.2802715616465,0.008351031588888527,False,0.0,0.0,0.9999311109796457,6.888902025847458e-05,5.128610296906874e-115
2022-07-08,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.1334226013682854,167.20575336856942,-0.00044546910631713087,False,0.0,0.0,0.999984607635499,1.5392363776591767e-05,2.4444177708808813e-117
2022-07-11,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.13324168032327552,166.97660415541236,-0.0013704624903183703,False,0.0,0.0,0.9999893610113088,1.0638988108052739e-05,2.291257296597291e-110
2022-07-12,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12919590626153893,165.56300030132232,-0.008465879763456807,False,0.0,0.0,0.9999948355913717,5.164408379962925e-06,8.434463516240965e-109
2022-07-13,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12538324040492785,165.921402599744,0.0021647487528578596,False,0.0,0.0,0.9999935212118325,6.4787875589542755e-06,8.314903965666227e-114
2022-07-14,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12610409417363944,164.7757892290471,-0.006904554522483712,False,0.0,0.0,0.9999963158238296,3.6841756037245676e-06,3.3943526341416e-123
2022-07-15,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12254590014989543,166.2858653748297,0.009164429755414852,False,0.0,0.0,0.99999856998977,1.430010208097779e-06,3.324295690075215e-133
2022-07-18,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12183909176190492,165.84358643686645,-0.002659750646672861,False,0.0,0.0,0.9999992863033913,7.136966512703221e-07,1.2210360803089666e-160
2022-07-19,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.123297412593968,167.4396759379636,0.009624065273725634,False,0.0,0.0,0.9999995645904203,4.35408922793433e-07,1.6069360361676236e-153
2022-07-20,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12000316155918811,167.51846464874373,0.0004705498284009379,False,0.0,0.0,0.9999992824907923,7.175099076588075e-07,5.29793706993405e-154
2022-07-21,RISK_ON,RISK_OFF,0.35757479103085826,0.21269879158788504,0.22937221925181825,0.12141874264494303,0.9210645445155046,0.15,0.12206002042931696,168.91037842117595,0.008309017011054926,False,0.0,0.0,0.9999988078950821,1.1921044625797274e-06,2.547003438878969e-170
